,propietario_casa,cant_carros,niños_total,ingreso_anual,comprador_bici,gasto_mensual_medio,edad,escolaridad_Bachelors,escolaridad_Graduate Degree,escolaridad_High School,escolaridad_Partial College,escolaridad_Partial High School,ocupación_Clerical,ocupación_Management,ocupación_Manual,ocupación_Professional,ocupación_Skilled Manual,género_F,género_M,estado_civil_M,estado_civil_S
16469,1,1,1,105078,0,54.04,67,0,1,0,0,0,0,1,0,0,0,0,1,0,1
16470,0,1,0,87350,0,50.38,25,1,0,0,0,0,1,0,0,0,0,0,1,1,0
16471,1,1,1,87511,0,55.06,45,0,0,0,1,0,1,0,0,0,0,0,1,1,0
16472,0,1,0,52950,0,51.53,32,0,0,1,0,0,0,0,0,0,1,0,1,0,1
16473,1,0,2,29770,0,56.28,43,0,0,0,1,0,0,0,1,0,0,0,1,1,0
16474,0,1,0,107734,0,53.06,25,0,0,0,1,0,0,1,0,0,0,1,0,0,1
16475,1,2,0,128626,0,53.67,34,0,1,0,0,0,0,0,0,1,0,1,0,0,1
16476,0,0,0,29801,0,45.72,38,0,0,0,1,0,0,0,1,0,0,1,0,0,1
16477,0,2,2,59573,1,50.98,35,0,0,1,0,0,0,0,0,0,1,0,1,1,0
16478,0,0,0,34378,0,46.1,26,0,0,0,1,0,0,0,1,0,0,1,0,1,0
16479,0,2,0,80890,0,50.64,36,0,0,1,0,0,1,0,0,0,0,1,0,0,1
16480,0,1,0,54600,0,49.15,29,0,0,0,0,1,0,0,0,0,1,1,0,0,1
16481,1,2,3,58618,0,48.61,64,0,0,0,1,0,0,0,0,0,1,0,1,1,0
16482,0,1,0,34499,1,47.45,29,0,0,0,1,0,0,0,1,0,0,0,1,0,1
16483,0,1,0,83572,0,49.79,28,1,0,0,0,0,1,0,0,0,0,1,0,1,0
16484,1,0,2,30091,1,48.49,41,0,0,1,0,0,0,0,1,0,0,0,1,1,0
16485,0,1,1,28226,0,46.12,40,1,0,0,0,0,0,0,1,0,0,1,0,1,0
16486,1,1,2,85709,1,54.62,61,0,1,0,0,0,1,0,0,0,0,0,1,1,0
16487,1,1,2,81698,1,53.65,57,0,0,1,0,0,1,0,0,0,0,1,0,1,0
16488,1,2,2,58925,1,49.11,48,0,0,0,1,0,0,0,0,0,1,1,0,1,0
16489,0,1,0,61552,0,48.12,23,0,0,1,0,0,0,0,0,0,1,1,0,1,0
16490,0,1,0,59055,0,49.28,28,0,0,0,1,0,0,0,0,0,1,1,0,0,1
16491,1,3,1,111277,1,51.57,35,1,0,0,0,0,0,1,0,0,0,1,0,1,0
16492,0,1,0,60917,0,56.06,37,0,0,1,0,0,0,0,0,0,1,0,1,0,1
16493,1,1,2,83005,1,53.46,36,1,0,0,0,0,1,0,0,0,0,0,1,1,0
16494,1,3,2,138031,1,52.37,66,0,1,0,0,0,0,0,0,1,0,0,1,1,0
16495,0,1,0,108066,0,53.02,31,0,1,0,0,0,0,1,0,0,0,1,0,0,1
16496,1,2,1,81764,0,49.73,37,0,1,0,0,0,1,0,0,0,0,1,0,1,0
16497,0,1,0,62525,1,48.45,26,1,0,0,0,0,0,0,0,0,1,0,1,0,1
16498,0,1,0,85339,0,50.93,29,0,0,0,1,0,1,0,0,0,0,1,0,0,1
16499,1,3,1,104465,1,51.46,39,1,0,0,0,0,0,1,0,0,0,1,0,1,0
16500,1,1,2,35056,0,51.23,52,0,0,0,1,0,0,0,1,0,0,1,0,1,0
16501,1,2,0,77178,0,52.63,52,0,0,1,0,0,1,0,0,0,0,1,0,0,1
16502,1,2,3,62610,0,48.62,73,0,1,0,0,0,0,0,0,0,1,0,1,1,0
16503,0,0,0,59340,0,49.35,34,0,1,0,0,0,0,0,0,0,1,1,0,0,1
16504,0,0,0,28428,0,46.91,25,0,0,1,0,0,0,0,1,0,0,0,1,0,1
16505,0,0,0,27427,0,48.57,46,0,1,0,0,0,0,0,1,0,0,1,0,0,1
16506,1,2,2,130967,1,61.39,45,1,0,0,0,0,0,0,0,1,0,0,1,1,0
16507,1,2,2,80957,1,51.56,54,0,0,1,0,0,1,0,0,0,0,1,0,1,0
16508,0,0,0,26170,0,58.56,47,0,0,0,1,0,0,0,1,0,0,0,1,0,1
16509,0,1,0,58369,0,49.03,45,0,1,0,0,0,0,0,0,0,1,1,0,0,1
16510,0,3,0,82145,0,61.2,38,0,0,1,0,0,1,0,0,0,0,0,1,0,1
16511,1,0,2,53732,1,49.81,55,0,0,0,0,1,0,0,0,0,1,1,0,1,0
16512,0,2,0,103431,1,53.39,32,0,1,0,0,0,0,1,0,0,0,1,0,0,1
16513,1,2,2,54236,0,49.7,47,0,0,1,0,0,0,0,0,0,1,0,1,1,0
16514,1,1,2,31825,1,50.31,49,0,0,1,0,0,0,0,1,0,0,1,0,1,0
16515,0,1,0,34230,0,48.19,46,0,1,0,0,0,0,0,1,0,0,0,1,0,1
16516,1,2,2,76671,0,49.68,46,0,1,0,0,0,1,0,0,0,0,1,0,1,0
16517,0,0,1,29559,0,51.99,40,0,0,0,1,0,0,0,1,0,0,0,1,1,0
16518,1,2,2,108831,1,51.97,36,0,1,0,0,0,0,1,0,0,0,1,0,1,0
16519,1,3,0,130349,1,52.21,39,1,0,0,0,0,0,0,0,1,0,1,0,1,0
16520,1,0,0,87324,1,50.47,46,0,0,1,0,0,1,0,0,0,0,1,0,0,1
16521,1,2,2,86135,1,53.12,39,0,0,0,1,0,1,0,0,0,0,1,0,1,0
16522,0,1,0,85970,1,50.4,24,0,0,0,1,0,1,0,0,0,0,0,1,1,0
16523,0,3,0,110630,0,51.5,26,1,0,0,0,0,0,1,0,0,0,1,0,0,1
16524,1,2,0,78325,1,49.5,54,0,0,0,1,0,1,0,0,0,0,1,0,0,1
16525,1,3,2,107907,1,51.64,44,0,0,0,1,0,0,1,0,0,0,0,1,1,0
16526,1,3,2,86310,1,54.33,42,0,0,1,0,0,1,0,0,0,0,0,1,1,0
16527,0,1,0,36201,0,46.46,29,1,0,0,0,0,0,0,1,0,0,0,1,1,0
16528,1,2,2,137493,1,52.37,36,1,0,0,0,0,0,0,0,1,0,0,1,1,0
16529,0,0,0,30213,1,45.74,29,0,0,1,0,0,0,0,1,0,0,1,0,1,0
16530,0,3,0,79309,1,53.05,38,0,0,1,0,0,1,0,0,0,0,1,0,0,1
16531,1,2,2,128492,0,52.1,58,1,0,0,0,0,0,0,0,1,0,0,1,1,0
16532,1,2,1,57452,1,48.8,67,0,1,0,0,0,0,0,0,0,1,1,0,0,1
16533,0,1,0,57659,1,51.58,41,1,0,0,0,0,0,0,0,0,1,0,1,0,1
16534,1,0,3,56619,1,47.96,70,0,1,0,0,0,0,0,0,0,1,0,1,1,0
16535,0,1,0,57969,0,49.96,42,0,0,0,1,0,0,0,0,0,1,1,0,0,1
16536,1,1,0,58785,1,56.14,49,0,0,0,0,1,0,0,0,0,1,0,1,0,1
16537,0,1,0,30809,0,49.61,40,1,0,0,0,0,0,0,1,0,0,1,0,0,1
16538,1,0,0,53708,1,55.77,50,0,0,1,0,0,0,0,0,0,1,0,1,0,1
16539,1,0,1,54716,1,52.42,65,1,0,0,0,0,0,0,0,0,1,0,1,0,1
16540,1,1,2,52571,0,48.28,38,0,1,0,0,0,0,0,0,0,1,1,0,1,0
16541,0,0,0,59314,0,51.99,31,0,0,1,0,0,0,0,0,0,1,1,0,0,1
16542,1,1,2,52013,0,51.05,47,0,0,1,0,0,0,0,0,0,1,0,1,1,0
16543,1,3,0,102468,1,53.28,39,1,0,0,0,0,0,1,0,0,0,1,0,0,1
16544,0,1,0,76626,0,50.03,30,1,0,0,0,0,1,0,0,0,0,1,0,1,0
16545,0,2,0,108355,1,55.04,36,0,0,0,1,0,0,1,0,0,0,1,0,0,1
16546,1,1,2,51640,1,52.17,42,0,0,0,1,0,0,0,0,0,1,1,0,1,0
16547,0,1,0,85990,0,51.73,28,0,0,0,1,0,1,0,0,0,0,1,0,0,1
16548,1,1,0,52428,0,51.05,47,0,0,1,0,0,0,0,0,0,1,0,1,0,1
16549,0,1,0,35827,1,48.42,39,1,0,0,0,0,0,0,1,0,0,0,1,0,1
16550,1,0,0,54467,1,53.42,48,0,0,1,0,0,0,0,0,0,1,0,1,0,1
16551,1,2,1,107437,1,54.86,58,1,0,0,0,0,0,1,0,0,0,0,1,0,1
16552,1,1,2,52812,0,50.08,47,0,0,1,0,0,0,0,0,0,1,0,1,1,0
16553,0,0,1,29499,0,46.98,40,1,0,0,0,0,0,0,1,0,0,0,1,1,0
16554,0,2,0,60964,1,48.61,24,0,0,0,1,0,0,0,0,0,1,0,1,1,0
16555,1,0,0,26728,0,46.36,55,1,0,0,0,0,0,0,1,0,0,0,1,0,1
16556,1,0,2,80206,0,50.16,55,0,0,0,1,0,1,0,0,0,0,1,0,1,0
16557,0,3,0,81852,0,53.4,27,0,0,0,1,0,1,0,0,0,0,1,0,0,1
16558,1,1,2,57384,1,52.55,47,0,0,0,1,0,0,0,0,0,1,1,0,1,0
16559,1,2,0,54996,1,51.71,48,0,0,0,0,1,0,0,0,0,1,1,0,0,1
16560,0,1,0,55173,0,50.29,33,0,0,1,0,0,0,0,0,0,1,0,1,0,1
16561,0,1,0,60384,1,53.81,43,0,0,0,1,0,0,0,0,0,1,0,1,0,1
16562,1,3,1,108036,1,52.3,63,1,0,0,0,0,0,1,0,0,0,1,0,0,1
16563,1,1,2,33913,0,46.1,56,0,0,0,1,0,0,0,1,0,0,1,0,1,0
16564,1,1,1,83280,1,52.52,63,1,0,0,0,0,1,0,0,0,0,0,1,0,1
16565,0,1,2,52336,1,51.27,35,1,0,0,0,0,0,0,0,0,1,1,0,1,0
16566,1,1,2,58333,1,51.36,48,0,0,1,0,0,0,0,0,0,1,1,0,1,0
16567,1,2,2,61611,0,48.34,63,1,0,0,0,0,0,0,0,0,1,1,0,1,0
16568,0,1,0,56519,0,50.37,28,1,0,0,0,0,0,0,0,0,1,0,1,0,1
16569,1,1,2,28351,0,46.17,48,0,0,1,0,0,0,0,1,0,0,1,0,1,0
16570,0,0,0,28462,0,46.02,31,0,0,0,0,1,0,0,1,0,0,1,0,0,1
16571,0,1,0,26080,0,51.22,40,1,0,0,0,0,0,0,1,0,0,0,1,0,1
16572,0,2,0,104662,1,51.01,25,0,0,0,1,0,0,1,0,0,0,1,0,0,1
16573,0,2,0,56634,1,52.01,27,0,0,1,0,0,0,0,0,0,1,1,0,0,1
16574,1,2,2,80447,1,51.53,56,1,0,0,0,0,1,0,0,0,0,1,0,1,0
16575,1,0,2,107353,0,51.39,46,0,0,0,1,0,0,1,0,0,0,1,0,1,0
16576,0,2,0,82922,1,53.73,37,1,0,0,0,0,1,0,0,0,0,0,1,0,1
16577,1,2,2,82079,1,52.17,57,1,0,0,0,0,1,0,0,0,0,0,1,1,0
16578,1,1,0,133977,0,52.71,25,1,0,0,0,0,0,0,0,1,0,1,0,1,0
16579,1,2,1,80411,1,53.33,38,1,0,0,0,0,1,0,0,0,0,1,0,1,0
16580,1,2,0,87261,1,54.29,50,0,1,0,0,0,1,0,0,0,0,1,0,0,1
16581,0,0,1,27252,0,47.39,39,1,0,0,0,0,0,0,1,0,0,0,1,1,0
16582,1,2,0,129065,1,53.95,41,0,1,0,0,0,0,0,0,1,0,1,0,0,1
16583,1,1,2,57870,1,52.54,54,0,0,0,1,0,0,0,0,0,1,0,1,1,0
16584,1,2,0,128988,1,51.68,29,1,0,0,0,0,0,0,0,1,0,1,0,1,0
16585,0,0,0,58894,1,48.73,25,1,0,0,0,0,0,0,0,0,1,1,0,1,0
16586,1,2,2,128530,1,53.97,33,0,1,0,0,0,0,0,0,1,0,1,0,1,0
16587,0,2,0,84889,0,53.98,40,1,0,0,0,0,1,0,0,0,0,1,0,0,1
16588,1,1,0,57061,1,59.61,54,0,0,1,0,0,0,0,0,0,1,0,1,0,1
16589,1,1,2,57662,1,49.59,55,0,0,1,0,0,0,0,0,0,1,0,1,1,0
16590,0,1,0,85188,0,50.79,29,0,0,0,1,0,1,0,0,0,0,0,1,0,1
16591,1,3,1,76835,1,49.16,43,0,0,0,1,0,1,0,0,0,0,1,0,1,0
16592,1,0,1,83807,1,58.53,48,0,0,0,1,0,1,0,0,0,0,0,1,1,0
16593,1,1,0,54662,0,49.13,50,0,0,0,1,0,0,0,0,0,1,1,0,0,1
16594,0,1,0,32887,0,49.67,47,0,0,1,0,0,0,0,1,0,0,1,0,0,1
16595,1,1,0,130387,0,54.97,31,0,1,0,0,0,0,0,0,1,0,1,0,0,1
16596,1,3,1,111895,1,52.77,36,0,0,0,1,0,0,1,0,0,0,0,1,1,0
16597,1,1,2,33910,0,46.44,49,0,0,0,0,1,0,0,1,0,0,0,1,1,0
16598,0,1,0,26256,0,45.84,41,1,0,0,0,0,0,0,1,0,0,1,0,0,1
16599,1,3,2,79737,1,51.74,58,1,0,0,0,0,1,0,0,0,0,1,0,1,0
16600,0,2,0,86350,1,50.76,34,1,0,0,0,0,1,0,0,0,0,0,1,0,1
16601,1,0,2,80089,1,51.22,38,1,0,0,0,0,1,0,0,0,0,1,0,1,0
16602,0,1,0,59077,1,60.12,43,0,0,1,0,0,0,0,0,0,1,0,1,0,1
16603,0,2,0,79418,0,49.74,27,0,0,1,0,0,1,0,0,0,0,0,1,1,0
16604,1,0,2,28457,0,49.23,52,0,0,1,0,0,0,0,1,0,0,1,0,1,0
16605,1,1,2,86588,1,54.08,40,1,0,0,0,0,1,0,0,0,0,0,1,1,0
16606,1,1,2,83930,1,52.8,59,0,0,1,0,0,1,0,0,0,0,1,0,1,0
16607,0,1,0,59220,1,51.72,27,0,0,0,0,1,0,0,0,0,1,0,1,0,1
16608,1,1,2,81530,1,62.83,50,0,0,1,0,0,1,0,0,0,0,0,1,1,0
16609,0,2,0,58017,1,56.04,40,0,0,0,1,0,0,0,0,0,1,0,1,0,1
16610,0,2,0,60479,1,53.17,41,0,0,0,1,0,0,0,0,0,1,0,1,0,1
16611,1,3,0,110991,0,61.07,40,1,0,0,0,0,0,1,0,0,0,0,1,1,0
16612,0,1,0,55763,0,48.81,45,0,1,0,0,0,0,0,0,0,1,1,0,0,1
16613,1,2,0,60207,1,49.05,48,0,0,1,0,0,0,0,0,0,1,0,1,0,1
16614,1,1,2,56060,1,52.79,50,0,0,1,0,0,0,0,0,0,1,0,1,1,0
16615,1,0,2,54055,1,49.4,38,0,0,0,0,1,0,0,0,0,1,1,0,1,0
16616,1,3,2,78730,1,62.79,46,0,0,0,1,0,1,0,0,0,0,0,1,1,0
16617,1,3,1,78455,1,49.75,34,1,0,0,0,0,1,0,0,0,0,0,1,1,0
16618,1,3,0,133357,0,53.92,36,1,0,0,0,0,0,0,0,1,0,1,0,0,1
16619,0,3,0,104830,1,52.84,34,0,1,0,0,0,0,1,0,0,0,1,0,0,1
16620,1,1,2,108511,1,58.18,45,1,0,0,0,0,0,1,0,0,0,0,1,1,0
16621,0,1,0,81308,1,53.33,27,0,0,0,1,0,1,0,0,0,0,0,1,0,1
16622,0,1,0,51758,0,50.89,26,1,0,0,0,0,0,0,0,0,1,0,1,0,1
16623,1,0,2,56816,0,48.45,61,0,0,0,1,0,0,0,0,0,1,0,1,1,0
16624,1,0,2,113077,1,52.58,48,0,0,0,1,0,0,1,0,0,0,0,1,1,0
16625,0,3,0,83956,1,53.1,31,0,0,1,0,0,1,0,0,0,0,1,0,0,1
16626,0,0,0,36304,1,47.32,39,1,0,0,0,0,0,0,1,0,0,1,0,0,1
16627,0,1,0,26211,0,50.83,40,0,0,1,0,0,0,0,1,0,0,0,1,0,1
16628,1,1,1,54929,0,51.8,45,1,0,0,0,0,0,0,0,0,1,0,1,1,0
16629,1,3,1,134451,1,53.2,60,0,1,0,0,0,0,0,0,1,0,1,0,0,1
16630,0,1,1,62021,0,48.97,33,1,0,0,0,0,0,0,0,0,1,1,0,1,0
16631,1,0,2,36280,1,48.59,57,1,0,0,0,0,0,0,1,0,0,0,1,1,0
16632,0,3,0,87155,1,50.32,29,0,0,0,1,0,1,0,0,0,0,1,0,0,1
16633,1,3,2,107314,1,52.12,63,1,0,0,0,0,0,1,0,0,0,0,1,1,0
16634,0,0,1,52192,1,48.04,35,0,0,1,0,0,0,0,0,0,1,1,0,1,0
16635,1,3,1,111565,1,53.64,60,0,1,0,0,0,0,1,0,0,0,0,1,0,1
16636,0,1,0,32135,0,51.84,45,1,0,0,0,0,0,0,1,0,0,0,1,0,1
16637,0,1,0,54661,0,51.8,24,0,0,0,0,1,0,0,0,0,1,1,0,0,1
16638,1,0,1,28136,0,48.35,68,1,0,0,0,0,0,0,1,0,0,1,0,0,1
16639,0,1,0,32291,0,48.4,31,1,0,0,0,0,0,0,1,0,0,0,1,0,1
16640,1,3,1,76683,0,50.29,37,0,1,0,0,0,1,0,0,0,0,1,0,1,0
16641,1,2,1,53439,1,52.2,48,1,0,0,0,0,0,0,0,0,1,1,0,1,0
16642,0,1,0,58258,0,49.2,44,1,0,0,0,0,0,0,0,0,1,1,0,0,1
16643,1,2,0,132372,0,52.48,32,0,1,0,0,0,0,0,0,1,0,0,1,1,0
16644,1,0,2,80841,1,54.73,55,0,0,1,0,0,1,0,0,0,0,0,1,1,0
16645,0,1,0,79810,0,50.81,33,0,0,0,1,0,1,0,0,0,0,0,1,0,1
16646,0,2,0,80657,1,49.62,25,0,0,1,0,0,1,0,0,0,0,1,0,1,0
16647,1,1,2,137622,0,52.42,35,1,0,0,0,0,0,0,0,1,0,0,1,1,0
16648,0,0,0,36248,0,46.02,28,1,0,0,0,0,0,0,1,0,0,0,1,1,0
16649,0,2,0,60960,0,51.05,40,0,0,0,1,0,0,0,0,0,1,0,1,0,1
16650,0,3,0,85986,0,52.57,25,0,0,0,1,0,1,0,0,0,0,0,1,0,1
16651,0,3,0,85104,1,50.2,27,0,0,1,0,0,1,0,0,0,0,1,0,0,1
16652,0,1,0,61282,0,50.6,24,0,0,0,1,0,0,0,0,0,1,0,1,0,1
16653,1,1,1,55759,1,52.88,39,1,0,0,0,0,0,0,0,0,1,0,1,1,0
16654,1,2,1,83169,1,50.19,40,1,0,0,0,0,1,0,0,0,0,1,0,1,0
16655,0,1,1,53489,0,48.55,34,0,1,0,0,0,0,0,0,0,1,0,1,1,0
16656,1,1,1,52129,0,48.61,40,0,0,1,0,0,0,0,0,0,1,1,0,1,0
16657,0,1,0,27325,0,49.63,45,0,1,0,0,0,0,0,1,0,0,0,1,0,1
16658,1,3,0,128487,1,54.28,36,0,1,0,0,0,0,0,0,1,0,1,0,0,1
16659,0,1,0,55314,0,48.41,30,0,0,0,1,0,0,0,0,0,1,0,1,1,0
16660,1,3,2,106064,1,51.73,41,0,1,0,0,0,0,1,0,0,0,0,1,1,0
16661,0,0,1,27266,0,47.14,35,0,1,0,0,0,0,0,1,0,0,1,0,1,0
16662,1,2,2,105703,1,50.76,35,1,0,0,0,0,0,1,0,0,0,0,1,1,0
16663,0,1,0,61075,0,51.96,34,0,1,0,0,0,0,0,0,0,1,1,0,0,1
16664,1,1,0,107201,0,54.99,40,1,0,0,0,0,0,1,0,0,0,1,0,0,1
16665,1,1,0,58669,1,59.02,47,0,0,1,0,0,0,0,0,0,1,0,1,0,1
16666,1,3,2,78624,0,50.57,44,1,0,0,0,0,1,0,0,0,0,0,1,1,0
16667,1,2,0,76410,0,51.83,45,0,0,0,1,0,1,0,0,0,0,1,0,0,1
16668,1,1,2,61512,0,51.71,38,1,0,0,0,0,0,0,0,0,1,0,1,1,0
16669,0,1,0,60227,0,52.11,38,1,0,0,0,0,0,0,0,0,1,1,0,0,1
16670,0,1,1,61849,1,49.05,34,1,0,0,0,0,0,0,0,0,1,1,0,1,0
16671,1,1,2,28757,0,51.29,48,0,0,1,0,0,0,0,1,0,0,0,1,1,0
16672,1,1,1,81286,0,55.45,45,0,1,0,0,0,1,0,0,0,0,0,1,1,0
16673,1,2,2,52156,1,51.41,47,0,0,0,1,0,0,0,0,0,1,1,0,1,0
16674,1,1,2,80638,1,51.35,42,0,0,0,1,0,1,0,0,0,0,1,0,1,0
16675,1,1,0,32728,0,54.67,54,1,0,0,0,0,0,0,1,0,0,0,1,0,1
16676,0,0,0,86842,1,50.85,31,1,0,0,0,0,1,0,0,0,0,1,0,1,0
16677,0,2,0,79962,1,50.74,26,0,0,0,1,0,1,0,0,0,0,0,1,0,1
16678,1,1,1,82219,1,54.61,34,1,0,0,0,0,1,0,0,0,0,1,0,1,0
16679,1,0,2,104660,1,50.92,51,1,0,0,0,0,0,1,0,0,0,1,0,1,0
16680,1,0,2,36229,1,50.8,48,0,0,0,1,0,0,0,1,0,0,1,0,1,0
16681,1,0,2,86940,1,51.91,64,0,1,0,0,0,1,0,0,0,0,1,0,1,0
16682,0,0,0,84411,0,53.64,36,0,1,0,0,0,1,0,0,0,0,0,1,0,1
16683,0,2,0,80742,1,52.49,27,0,0,1,0,0,1,0,0,0,0,1,0,0,1
16684,1,1,0,53809,0,58.05,48,0,0,1,0,0,0,0,0,0,1,0,1,0,1
16685,1,0,0,51805,1,52.39,48,0,0,1,0,0,0,0,0,0,1,0,1,0,1
16686,1,0,1,61589,1,53.73,41,0,1,0,0,0,0,0,0,0,1,0,1,1,0
16687,1,2,2,55487,1,56.68,39,1,0,0,0,0,0,0,0,0,1,0,1,1,0
16688,1,1,2,59299,0,48.34,45,0,1,0,0,0,0,0,0,0,1,0,1,1,0
16689,0,1,0,55191,0,57.97,45,0,0,0,1,0,0,0,0,0,1,0,1,0,1
16690,1,1,2,62161,1,51.06,52,0,0,0,1,0,0,0,0,0,1,0,1,1,0
16691,0,0,0,59502,0,48.51,30,0,0,0,1,0,0,0,0,0,1,0,1,1,0
16692,1,0,0,127936,1,55.72,38,1,0,0,0,0,0,0,0,1,0,1,0,0,1
16693,1,0,1,80166,1,59.57,48,0,0,0,1,0,1,0,0,0,0,0,1,1,0
16694,1,3,0,108799,0,51.24,35,0,1,0,0,0,0,1,0,0,0,1,0,1,0
16695,0,1,0,53573,0,52.11,43,0,0,0,1,0,0,0,0,0,1,0,1,0,1
16696,1,1,2,61977,0,49.86,57,1,0,0,0,0,0,0,0,0,1,0,1,1,0
16697,0,0,0,52517,0,47.65,24,0,0,1,0,0,0,0,0,0,1,1,0,0,1
16698,1,1,1,81263,0,52.51,69,0,1,0,0,0,1,0,0,0,0,1,0,0,1
16699,1,3,0,103839,1,51.23,36,1,0,0,0,0,0,1,0,0,0,1,0,0,1
16700,1,0,1,133461,1,58.25,45,0,1,0,0,0,0,0,0,1,0,0,1,1,0
16701,1,2,2,87735,1,50.98,31,0,0,0,1,0,1,0,0,0,0,0,1,1,0
16702,1,2,1,53391,1,49.0,57,0,0,1,0,0,0,0,0,0,1,1,0,0,1
16703,0,2,0,82082,0,50.2,30,0,1,0,0,0,1,0,0,0,0,1,0,1,0
16704,1,3,0,87235,0,57.77,51,0,0,0,1,0,1,0,0,0,0,0,1,0,1
16705,1,2,2,83116,1,54.24,45,0,1,0,0,0,1,0,0,0,0,0,1,1,0
16706,1,0,1,55619,1,48.95,64,0,1,0,0,0,0,0,0,0,1,1,0,0,1
16707,0,2,0,82321,0,49.65,39,1,0,0,0,0,1,0,0,0,0,1,0,0,1
16708,1,1,2,35101,1,46.54,47,0,0,1,0,0,0,0,1,0,0,0,1,1,0
16709,1,3,2,101793,1,51.38,33,1,0,0,0,0,0,1,0,0,0,1,0,1,0
16710,1,3,2,80635,1,49.84,58,0,0,1,0,0,1,0,0,0,0,1,0,1,0
16711,0,0,0,80634,1,49.98,28,0,0,0,1,0,1,0,0,0,0,1,0,0,1
16712,0,1,0,77647,0,52.18,26,0,0,0,1,0,1,0,0,0,0,0,1,0,1
16713,1,1,0,56730,1,50.92,52,0,0,0,1,0,0,0,0,0,1,0,1,0,1
16714,1,2,0,137509,1,58.64,41,1,0,0,0,0,0,0,0,1,0,0,1,1,0
16715,1,1,2,58682,1,51.17,81,1,0,0,0,0,0,0,0,0,1,0,1,1,0
16716,1,2,1,85147,1,58.17,48,0,0,0,1,0,1,0,0,0,0,0,1,1,0
16717,1,2,2,135129,1,51.9,35,0,1,0,0,0,0,0,0,1,0,0,1,1,0
16718,0,1,0,59890,1,61.97,42,1,0,0,0,0,0,0,0,0,1,0,1,0,1
16719,1,2,2,53506,1,52.15,42,1,0,0,0,0,0,0,0,0,1,0,1,1,0
16720,1,0,2,52412,1,54.54,48,0,0,0,1,0,0,0,0,0,1,0,1,1,0
16721,0,2,0,85110,0,54.44,35,1,0,0,0,0,1,0,0,0,0,1,0,0,1
16722,1,3,1,136563,0,53.91,57,1,0,0,0,0,0,0,0,1,0,0,1,0,1
16723,1,1,2,59318,1,51.59,36,1,0,0,0,0,0,0,0,0,1,0,1,1,0
16724,0,3,0,84998,0,51.98,32,0,1,0,0,0,1,0,0,0,0,1,0,0,1
16725,1,0,1,61943,1,50.64,75,0,0,1,0,0,0,0,0,0,1,0,1,0,1
16726,1,1,2,78201,1,50.82,47,0,0,1,0,0,1,0,0,0,0,0,1,1,0
16727,1,2,0,136144,1,53.69,45,1,0,0,0,0,0,0,0,1,0,0,1,0,1
16728,1,1,2,34872,0,48.44,53,0,0,0,0,1,0,0,1,0,0,0,1,1,0
16729,1,2,0,82139,1,53.63,56,0,0,0,1,0,1,0,0,0,0,1,0,0,1
16730,1,0,0,58212,0,50.64,52,0,0,1,0,0,0,0,0,0,1,1,0,0,1
16731,1,1,0,52737,0,49.26,51,0,0,0,1,0,0,0,0,0,1,1,0,0,1
16732,1,2,1,55456,1,51.22,63,1,0,0,0,0,0,0,0,0,1,1,0,0,1
16733,0,1,0,80902,0,49.86,30,0,1,0,0,0,1,0,0,0,0,1,0,0,1
16734,1,0,2,51456,1,59.01,43,0,0,0,1,0,0,0,0,0,1,0,1,1,0
16735,1,2,1,136107,1,54.04,58,1,0,0,0,0,0,0,0,1,0,1,0,0,1
16736,1,2,2,129757,0,51.8,32,0,1,0,0,0,0,0,0,1,0,1,0,1,0
16737,0,2,0,104264,1,55.1,32,0,0,0,1,0,0,1,0,0,0,0,1,0,1
16738,1,2,0,106628,1,62.76,40,1,0,0,0,0,0,1,0,0,0,0,1,0,1
16739,0,0,1,34511,1,47.5,35,0,1,0,0,0,0,0,1,0,0,0,1,1,0
16740,1,2,2,76319,1,50.36,31,0,0,1,0,0,1,0,0,0,0,1,0,1,0
16741,0,0,0,26851,0,48.8,29,0,0,0,0,1,0,0,1,0,0,0,1,0,1
16742,1,0,0,54827,1,54.02,51,0,0,0,1,0,0,0,0,0,1,0,1,0,1
16743,0,1,0,31153,0,47.51,28,0,0,0,1,0,0,0,1,0,0,1,0,0,1
16744,1,2,2,135590,0,52.27,63,0,1,0,0,0,0,0,0,1,0,1,0,1,0
16745,1,3,0,105145,0,50.74,32,0,1,0,0,0,0,1,0,0,0,1,0,1,0
16746,0,1,0,62044,0,48.61,30,1,0,0,0,0,0,0,0,0,1,1,0,0,1
16747,1,3,2,87483,1,55.09,50,0,0,0,1,0,1,0,0,0,0,0,1,1,0
16748,1,1,0,60210,0,51.32,54,0,0,0,1,0,0,0,0,0,1,1,0,0,1
16749,1,2,1,83288,0,51.7,47,0,0,0,1,0,1,0,0,0,0,0,1,1,0
16750,0,2,2,58419,1,51.39,31,0,0,1,0,0,0,0,0,0,1,1,0,1,0
16751,1,1,1,109451,0,50.93,40,0,0,0,1,0,0,1,0,0,0,1,0,1,0
16752,0,2,0,81091,1,52.32,36,0,1,0,0,0,1,0,0,0,0,1,0,0,1
16753,1,0,1,56884,1,48.12,62,0,1,0,0,0,0,0,0,0,1,1,0,0,1
16754,0,0,0,33267,1,46.17,41,0,0,0,1,0,0,0,1,0,0,1,0,0,1
16755,1,0,2,30680,1,46.08,58,1,0,0,0,0,0,0,1,0,0,0,1,1,0
