,propietario_casa,#carros,niños_en_casa,niños_total,ingreso_anual,comprador_bici,gasto_mensual_medio,edad,escolaridad_cod,ocup_cod,genero_cod,civil_cod
13632,0,1,0,0,55651,0,51.76,28,3,1,2,2
13633,0,0,0,0,60915,1,60.42,39,3,1,1,2
13634,1,1,0,2,84349,0,49.9,55,1,2,2,1
13635,1,1,1,2,108537,1,54.63,69,4,4,2,1
13636,1,1,0,2,77139,1,49.98,62,1,2,1,1
13637,1,2,1,2,59810,1,58.42,50,2,1,1,1
13638,1,0,1,1,80683,1,51.98,38,4,2,2,1
13639,1,3,2,2,83572,1,53.13,56,3,2,2,1
13640,0,3,0,0,107707,0,52.86,24,2,4,1,2
13641,1,1,0,2,53787,0,47.56,38,4,1,2,1
13642,1,2,1,2,55132,1,60.11,52,3,1,1,1
13643,1,2,0,0,105928,0,51.4,40,1,4,2,2
13644,1,2,0,1,59228,0,55.32,47,3,1,1,1
13645,0,1,1,1,52390,0,48.52,32,5,1,1,1
13646,0,0,0,0,54135,0,51.36,24,3,1,1,2
13647,1,0,0,0,50933,1,47.68,53,2,1,2,2
13648,1,2,0,2,106590,0,51.28,60,1,4,2,1
13649,1,1,0,0,106218,0,52.88,36,1,4,1,2
13650,1,1,1,2,106224,1,52.66,35,4,4,2,1
13651,0,2,0,0,62092,0,49.31,30,5,1,1,1
13652,0,0,0,0,59809,1,59.1,39,1,1,1,2
13653,1,1,1,2,128449,1,64.43,43,1,5,1,1
13654,1,1,1,1,53437,1,48.49,44,1,1,2,1
13655,0,1,0,0,105049,1,53.68,33,1,4,1,2
13656,1,2,1,2,79968,1,52.34,55,3,2,2,1
13657,1,2,2,2,131189,1,56.2,62,1,5,2,1
13658,0,0,0,0,33219,0,47.23,38,1,3,2,2
13659,0,1,0,0,32057,1,48.98,33,2,3,1,2
13660,0,1,0,0,82923,0,51.8,33,4,2,2,2
13661,1,2,1,2,77050,1,52.37,59,3,2,1,1
13662,0,0,0,0,35218,0,46.52,31,4,3,1,1
13663,1,2,0,0,52793,1,55.75,50,2,1,1,2
13664,0,1,0,0,53324,0,47.6,30,4,1,2,1
13665,0,0,0,0,27563,0,46.78,30,5,3,2,2
13666,1,3,2,2,112670,1,58.85,54,2,4,1,1
13667,1,1,0,0,80610,1,51.72,50,3,2,1,2
13668,0,1,0,0,27906,0,47.54,43,3,3,1,2
13669,1,3,0,2,113429,1,51.95,56,1,4,1,1
13670,0,1,0,0,36157,0,49.28,49,5,3,2,2
13671,1,2,0,0,76341,1,50.07,43,2,2,2,2
13672,1,2,1,2,57393,1,53.03,50,3,1,1,1
13673,0,0,0,0,61872,0,49.25,32,5,1,2,2
13674,0,1,0,0,84049,0,49.67,40,1,2,2,2
13675,1,3,0,0,87933,1,62.89,51,2,2,1,2
13676,1,1,0,2,56715,1,47.66,81,1,1,2,1
13677,1,1,0,1,83531,1,50.76,40,1,2,2,1
13678,0,1,0,0,51111,0,49.01,25,5,1,1,2
13679,0,1,0,0,61076,1,52.38,23,5,1,1,2
13680,1,0,1,2,59748,1,48.68,57,1,1,2,1
13681,0,1,0,0,61720,0,51.63,28,2,1,2,2
13682,1,1,1,2,83761,1,59.7,37,1,2,1,1
13683,0,2,0,0,52704,0,49.34,29,5,1,1,2
13684,0,0,1,2,28602,0,46.09,40,1,3,2,1
13685,0,1,0,0,26546,0,44.95,23,1,3,1,1
13686,1,0,1,1,55768,1,51.03,40,1,1,2,1
13687,1,1,1,2,58818,1,52.66,61,1,1,2,1
13688,0,0,0,0,57424,1,48.47,26,2,1,2,2
13689,0,1,0,0,28695,0,49.47,27,2,3,2,2
13690,1,3,0,2,104686,0,50.89,45,1,4,2,1
13691,1,1,1,2,58361,1,56.32,48,2,1,1,1
13692,1,1,1,1,79667,1,49.59,34,4,2,1,1
13693,1,3,1,2,78711,1,54.86,50,2,2,1,1
13694,0,2,0,0,55783,1,51.7,33,5,1,1,2
13695,1,1,1,2,58360,1,49.08,59,3,1,2,1
13696,0,2,0,0,81459,0,63.49,38,1,2,1,2
13697,1,1,0,0,108175,1,54.41,36,4,4,1,2
13698,0,0,0,0,34278,0,49.54,31,5,3,1,2
13699,1,1,1,2,36453,1,56.82,46,2,3,1,1
13700,0,1,0,0,53621,0,53.02,44,1,1,2,2
13701,0,0,0,0,86649,1,55.34,39,2,2,1,2
13702,1,3,0,0,135697,1,55.92,35,1,5,2,2
13703,1,3,1,2,85360,1,50.94,57,1,2,1,1
13704,1,2,1,1,80172,1,54.57,64,1,2,2,2
13705,1,0,0,2,61068,1,48.19,67,4,1,1,1
13706,0,1,2,2,56409,1,48.03,33,4,1,1,1
13707,1,3,0,2,103546,0,51.46,62,2,4,1,1
13708,1,3,0,0,104952,1,52.39,36,2,4,1,2
13709,0,0,0,0,86396,1,49.64,28,2,2,2,1
13710,1,1,0,1,80986,0,53.64,62,2,2,2,2
13711,0,1,1,2,33496,0,46.4,34,1,3,1,1
13712,1,0,1,2,56416,1,50.27,41,4,1,1,1
13713,1,1,1,1,55486,1,52.95,58,2,1,1,2
13714,0,0,0,1,54922,0,47.88,31,2,1,2,1
13715,1,3,1,2,84108,1,58.17,45,1,2,1,1
13716,0,1,0,0,31008,1,49.71,40,1,3,1,2
13717,1,1,2,2,82265,1,61.55,47,2,2,1,1
13718,1,0,0,2,27811,0,48.94,42,2,3,1,1
13719,1,0,0,0,51996,0,49.22,48,5,1,2,2
13720,1,1,2,2,109005,1,53.29,33,1,4,1,1
13721,0,1,0,0,57281,0,52.49,40,1,1,2,2
13722,1,2,0,0,129659,1,54.81,35,4,5,2,2
13723,1,1,0,1,138225,1,52.12,34,4,5,1,1
13724,1,2,0,0,85033,1,50.79,54,3,2,2,2
13725,0,0,0,0,107411,1,52.69,30,2,4,1,2
13726,1,1,0,1,77963,0,53.24,57,1,2,2,2
13727,1,2,1,1,52450,1,52.68,57,1,1,2,2
13728,1,3,1,2,137914,1,51.86,66,4,5,2,1
13729,1,1,0,2,77458,0,56.32,43,2,2,1,1
13730,0,1,0,0,32194,1,46.07,34,3,3,1,2
13731,1,2,1,1,83799,1,52.36,62,2,2,1,2
13732,1,2,0,3,105998,0,50.76,68,4,4,1,1
13733,1,1,0,0,107093,0,55.2,45,1,4,1,2
13734,1,2,0,0,83647,0,51.31,46,2,2,2,2
13735,1,2,0,0,111322,1,51.14,47,2,4,2,2
13736,0,0,0,0,31731,1,45.65,31,3,3,1,2
13737,1,0,0,2,30733,1,46.03,53,2,3,2,1
13738,1,2,1,2,80413,1,51.82,36,2,2,2,1
13739,1,1,1,2,86570,1,49.89,51,2,2,2,1
13740,1,3,1,2,135678,1,57.76,40,1,5,1,1
13741,0,3,0,0,87057,1,52.95,39,2,2,1,2
13742,0,1,0,0,51839,0,52.46,34,2,1,2,2
13743,1,0,1,2,82047,1,51.93,42,1,2,2,1
13744,1,0,1,2,57556,1,50.46,68,4,1,1,1
13745,0,1,0,0,58944,0,51.6,24,3,1,2,2
13746,0,0,1,1,32794,1,49.43,38,4,3,1,1
13747,1,2,0,0,111677,1,51.48,30,4,4,1,1
13748,0,1,0,0,33778,0,46.19,26,5,3,2,2
13749,1,2,1,1,56854,1,52.28,70,4,1,1,2
13750,1,3,2,2,107922,1,63.31,52,2,4,1,1
13751,0,2,0,0,105893,1,54.96,29,1,4,1,2
13752,1,2,1,2,52721,1,59.65,51,4,1,1,1
13753,0,1,0,0,36185,0,49.79,27,5,3,2,2
13754,0,0,0,0,55464,1,49.1,31,4,1,1,2
13755,1,2,1,2,133063,1,63.46,41,4,5,1,1
13756,1,2,1,1,56089,1,53.99,41,1,1,1,1
13757,0,0,0,0,81814,1,51.38,26,2,2,2,2
13758,0,2,0,0,76906,1,53.41,36,2,2,2,2
13759,1,1,0,0,77411,0,52.59,45,1,2,2,2
13760,0,1,0,0,33870,1,54.97,50,3,3,1,2
13761,1,0,0,2,56173,0,48.51,42,2,1,2,1
13762,1,1,0,0,137418,1,55.26,39,4,5,1,2
13763,1,3,0,2,87465,0,50.25,53,2,2,1,1
13764,1,0,0,1,25748,0,44.67,42,2,3,2,1
13765,0,2,1,1,54509,1,52.44,32,4,1,1,1
13766,0,1,0,0,82385,0,50.61,29,2,2,1,2
13767,1,0,1,2,26415,0,52.2,41,1,3,1,1
13768,1,2,0,0,80381,1,58.55,41,1,2,1,2
13769,1,3,0,1,78735,1,59.0,42,2,2,1,1
13770,1,2,0,2,111331,0,51.05,41,2,4,2,1
13771,0,3,0,0,107552,1,51.89,34,1,4,2,2
13772,1,0,1,2,109345,1,51.24,41,2,4,2,1
13773,0,0,0,0,50942,1,47.88,30,5,1,2,1
13774,1,3,0,0,77365,1,58.4,48,3,2,1,2
13775,0,1,0,0,34860,0,49.66,40,2,3,2,2
13776,0,1,2,2,54317,1,47.9,35,2,1,1,1
13777,1,3,0,3,129136,0,51.79,79,1,5,2,1
13778,0,0,0,0,81859,0,50.4,31,4,2,2,2
13779,1,0,0,0,80516,1,52.18,46,3,2,2,2
13780,0,3,0,0,108344,1,54.74,31,2,4,1,2
13781,0,3,0,0,111100,1,54.24,35,1,4,1,2
13782,0,0,0,0,29812,0,46.79,37,4,3,2,2
13783,0,1,0,0,31986,0,49.44,25,2,3,2,2
13784,1,2,0,0,109155,0,60.45,37,4,4,1,1
13785,1,0,0,2,58086,0,55.89,38,1,1,1,1
13786,1,1,1,2,56853,1,49.19,56,1,1,1,1
13787,1,1,0,2,56236,0,48.94,61,1,1,1,1
13788,1,1,0,2,31543,0,45.58,56,5,3,1,1
13789,1,2,0,0,87408,1,57.76,48,3,2,1,2
13790,1,0,0,2,132290,1,60.12,50,4,5,1,1
13791,1,0,1,2,112598,1,54.9,61,1,4,1,1
13792,1,1,1,2,60350,1,58.23,50,4,1,1,1
13793,1,1,0,0,80297,0,56.38,47,2,2,1,2
13794,1,1,0,0,56687,1,51.87,46,2,1,1,2
13795,1,2,2,2,105120,1,52.15,39,1,4,1,1
13796,0,2,0,0,60751,0,48.8,29,5,1,2,1
13797,1,1,0,2,56636,0,56.3,49,3,1,1,1
13798,1,1,1,2,61757,1,57.88,51,2,1,1,1
13799,1,1,0,0,52126,0,49.84,56,3,1,2,2
13800,0,0,0,0,54954,1,51.37,27,3,1,2,2
13801,0,1,0,0,52256,0,50.87,25,5,1,2,2
13802,1,2,0,0,109302,0,52.2,32,4,4,1,1
13803,0,0,0,0,79723,0,51.71,37,1,2,2,2
13804,0,0,0,0,84157,1,54.41,33,1,2,2,2
13805,0,1,0,0,51524,0,47.98,31,4,1,2,2
13806,1,2,1,2,132971,1,57.39,41,4,5,1,1
13807,1,0,0,0,56926,0,50.16,51,2,1,2,2
13808,0,2,0,0,56513,1,59.95,37,1,1,1,2
13809,1,1,0,0,52300,0,49.38,49,2,1,2,2
13810,1,2,0,2,112416,1,52.96,37,1,4,1,1
13811,0,1,0,0,55323,0,48.97,23,5,1,2,2
13812,0,1,0,2,51360,0,48.02,36,1,1,2,1
13813,1,0,0,2,83561,1,50.12,41,2,2,2,1
13814,1,1,1,2,55119,1,48.29,44,2,1,2,1
13815,0,1,0,0,51392,0,48.88,27,2,1,1,2
13816,1,2,1,1,79174,1,57.85,43,1,2,1,1
13817,0,0,0,0,29426,0,48.02,29,2,3,1,2
13818,1,2,0,1,82871,0,53.37,38,1,2,1,1
13819,1,2,1,2,84659,1,60.1,52,2,2,1,1
13820,0,1,0,0,54169,0,49.92,31,2,1,1,2
13821,1,0,0,0,85607,1,55.89,42,4,2,1,2
13822,0,2,0,0,105337,0,52.35,35,1,4,2,2
13823,1,3,2,2,83684,1,54.14,54,2,2,2,1
13824,0,0,0,0,57526,1,50.36,24,5,1,1,2
13825,0,2,0,0,136200,1,54.67,24,1,5,1,2
13826,0,2,0,0,52167,1,52.19,26,2,1,2,2
13827,0,0,0,0,30921,1,49.31,42,1,3,2,2
13828,1,1,1,1,77133,1,50.46,56,3,2,1,2
13829,1,2,0,2,59665,1,48.66,50,5,1,1,1
13830,0,1,0,0,33661,0,49.44,29,3,3,2,2
13831,1,1,0,0,35126,0,46.43,52,2,3,2,2
13832,1,1,0,0,59675,1,58.54,46,5,1,1,2
13833,1,1,0,0,51138,0,48.12,46,3,1,2,2
13834,1,2,0,1,104879,0,51.95,43,2,4,2,1
13835,1,1,0,2,60530,0,49.02,41,1,1,2,1
13836,1,1,1,2,86113,1,53.19,39,2,2,1,1
13837,0,2,0,0,54810,0,51.85,39,1,1,2,2
13838,0,1,0,0,86194,1,50.0,29,2,2,1,1
13839,0,2,0,0,57832,0,48.48,44,4,1,2,2
13840,0,0,0,0,26395,0,46.85,36,1,3,1,2
13841,0,2,0,1,53294,1,48.11,33,5,1,1,1
13842,1,1,1,2,54837,1,56.47,54,3,1,1,1
13843,1,2,1,2,78979,1,51.94,54,2,2,2,1
13844,1,1,1,2,60802,1,50.61,48,2,1,1,1
13845,0,0,0,0,84010,0,59.72,39,3,2,1,2
13846,0,2,0,0,78029,1,50.83,36,1,2,1,2
13847,1,0,0,0,108549,1,51.44,40,2,4,2,2
13848,1,1,0,2,52982,0,48.84,44,4,1,2,1
13849,1,1,0,2,85472,1,58.92,50,4,2,1,1
13850,0,0,0,0,33668,1,49.11,29,2,3,1,2
13851,0,2,0,0,110482,0,50.45,31,1,4,2,2
13852,1,1,0,2,113160,0,51.64,60,1,4,1,1
13853,0,2,0,0,60681,1,48.61,23,3,1,1,2
13854,1,1,0,1,54469,0,50.57,59,5,1,2,2
13855,0,2,0,0,86849,0,50.89,28,1,2,2,1
13856,1,2,0,1,60615,1,51.23,41,1,1,1,1
13857,1,2,1,2,106305,1,52.86,54,2,4,2,1
13858,1,2,1,2,58269,1,60.43,45,1,1,1,1
13859,1,0,0,1,136260,0,52.11,69,4,5,1,2
13860,0,1,0,0,60379,0,51.07,30,2,1,1,2
13861,1,1,0,0,52915,0,52.12,53,3,1,1,2
13862,1,2,0,0,135701,0,52.29,44,4,5,2,2
13863,1,1,0,0,27765,0,48.39,51,2,3,2,2
13864,1,1,1,2,55932,1,47.85,45,1,1,2,1
13865,0,0,0,1,55407,1,47.8,35,1,1,1,1
13866,0,1,0,0,29506,0,48.74,26,3,3,1,2
13867,1,0,1,1,86433,1,55.83,42,2,2,1,1
13868,0,1,2,2,30480,1,50.28,38,3,3,1,1
13869,0,1,0,0,77784,1,49.76,23,2,2,1,1
13870,1,1,1,2,62071,1,53.46,43,3,1,2,1
13871,1,3,1,2,102856,1,52.79,39,1,4,2,1
13872,1,1,0,0,111252,0,52.08,30,1,4,1,1
13873,0,1,0,0,111702,0,54.86,35,1,4,1,2
13874,1,0,0,1,28111,0,50.76,47,3,3,1,1
13875,1,2,1,2,102191,1,64.06,42,2,4,1,1
13876,1,0,0,1,112373,1,52.16,36,1,4,1,1
13877,0,1,0,0,56064,0,50.85,35,1,1,1,2
13878,1,1,0,0,111628,0,57.98,38,1,4,1,2
13879,1,3,2,2,108214,1,55.52,48,2,4,2,1
13880,1,2,0,0,110803,1,51.16,33,4,4,2,1
13881,1,3,1,2,107727,1,54.33,41,1,4,2,1
13882,1,3,1,2,128309,1,53.3,44,4,5,2,1
13883,1,1,1,2,51760,1,50.13,43,2,1,2,1
13884,0,1,0,0,56886,0,50.83,23,5,1,2,2
13885,1,0,0,2,30334,0,49.5,47,5,3,1,1
13886,1,1,0,2,57563,0,48.35,55,3,1,2,1
13887,1,3,0,0,111497,0,51.85,35,4,4,2,1
13888,1,2,0,1,59274,1,53.27,40,1,1,1,1
13889,1,1,1,2,60272,0,52.36,41,2,1,1,1
13890,0,1,0,0,57649,1,50.26,31,3,1,1,2
13891,1,1,1,2,53642,0,50.54,55,5,1,2,1
13892,0,1,0,1,35743,0,46.02,32,3,3,1,1
13893,0,0,0,0,61782,1,53.91,44,3,1,1,2
13894,0,2,0,0,54483,1,47.9,27,3,1,1,1
13895,1,1,0,1,52751,1,48.72,47,3,1,2,1
13896,1,2,0,0,130243,0,56.85,38,1,5,2,2
13897,1,2,0,0,135220,1,60.42,46,1,5,1,2
13898,1,2,1,2,79536,1,53.52,50,2,2,2,1
13899,1,3,0,0,131595,1,55.56,37,4,5,2,2
13900,0,2,0,1,58902,0,47.89,33,4,1,1,1
13901,1,3,2,2,78682,1,54.48,38,1,2,1,1
13902,1,1,0,3,26679,0,45.42,66,4,3,2,1
13903,1,2,1,2,82162,1,51.07,45,2,2,2,1
13904,1,2,0,0,135766,1,52.08,37,1,5,2,1
13905,0,1,0,0,78909,1,53.13,25,3,2,1,2
13906,1,1,1,2,55877,0,51.35,43,2,1,2,1
13907,0,2,0,0,80598,1,50.57,25,3,2,1,1
13908,1,2,1,2,54301,1,49.82,51,3,1,2,1
13909,1,1,1,2,138047,1,52.55,36,1,5,2,1
13910,1,0,0,0,58682,0,55.58,53,2,1,1,2
13911,1,2,1,2,136739,1,53.48,37,4,5,2,1
13912,0,3,0,0,83209,0,51.05,28,1,2,2,2
13913,0,1,0,0,56999,0,52.77,25,3,1,2,2
13914,0,0,2,2,55101,1,48.42,36,1,1,2,1
13915,0,0,0,0,34236,0,46.54,28,2,3,1,2
13916,1,3,0,1,84089,0,58.11,39,1,2,1,1
13917,1,1,1,1,36356,0,49.1,58,3,3,2,2
13918,1,0,0,2,28248,0,45.32,51,3,3,2,1
13919,1,3,1,1,83000,1,59.58,52,1,2,1,1
13920,0,1,0,0,29519,0,49.81,27,3,3,1,2
13921,1,3,1,2,132568,1,58.75,38,1,5,1,1
13922,1,1,0,2,28813,0,45.62,59,3,3,2,1
13923,0,3,0,0,80447,0,52.51,39,3,2,2,2
13924,1,1,1,2,81186,1,52.86,64,1,2,2,1
13925,0,1,0,0,59984,0,50.68,31,2,1,2,2
13926,1,2,0,0,112946,1,53.98,38,1,4,1,1
13927,1,1,2,2,106338,0,55.68,43,2,4,2,1
13928,1,2,0,0,128124,0,55.68,37,4,5,2,2
13929,1,0,1,1,33344,1,48.84,41,2,3,1,1
13930,0,3,0,0,80244,1,54.44,37,4,2,2,2
13931,0,2,0,0,54540,0,50.12,29,2,1,1,2
13932,1,3,1,2,80087,1,52.46,34,1,2,2,1
13933,1,2,0,2,81003,1,58.14,38,1,2,1,1
13934,1,2,0,2,55980,1,57.06,47,2,1,1,1
13935,0,0,0,0,53047,1,48.19,34,3,1,2,2
13936,1,1,0,2,35333,0,50.36,42,2,3,1,1
13937,0,0,0,0,109485,1,53.34,33,2,4,2,2
13938,1,1,1,2,31991,0,47.79,51,5,3,1,1
13939,0,1,0,0,55852,1,57.95,38,3,1,1,2
13940,1,2,0,1,79436,1,54.23,37,4,2,1,1
13941,1,2,0,0,84560,1,51.61,53,2,2,2,2
13942,1,0,0,1,51656,1,48.59,59,3,1,2,2
13943,1,0,1,2,34177,0,46.04,49,5,3,2,1
13944,1,2,1,2,61632,1,51.66,40,4,1,2,1
13945,1,2,0,0,103330,1,53.73,36,1,4,1,2
13946,1,2,0,0,133463,1,53.99,37,4,5,2,2
13947,1,3,1,2,108512,1,54.16,45,1,4,2,1
13948,0,1,0,0,59017,1,57.08,45,1,1,1,2
13949,1,2,0,1,51360,0,48.58,49,3,1,2,1
13950,1,2,1,2,136975,1,52.72,32,4,5,1,1
13951,0,1,0,0,25799,0,46.38,32,5,3,1,2
13952,1,2,1,1,59056,1,56.07,39,4,1,1,1
13953,1,1,0,0,59230,0,49.3,47,3,1,2,2
13954,1,1,2,2,33696,1,48.23,58,3,3,1,1
13955,0,0,0,0,28978,0,47.94,40,2,3,2,2
13956,0,1,0,0,54176,0,51.44,29,2,1,2,2
13957,1,2,0,0,85103,1,60.36,54,3,2,1,2
13958,1,1,0,2,57977,1,52.42,43,2,1,1,1
13959,0,2,0,0,57289,1,51.97,30,2,1,1,2
13960,1,1,0,0,106830,0,53.24,41,1,4,2,2
13961,1,0,2,2,35111,1,47.14,48,2,3,2,1
13962,1,3,0,0,129715,1,61.58,40,1,5,1,2
13963,0,1,0,0,60098,0,50.9,41,2,1,1,2
13964,0,1,0,0,35406,0,48.81,27,3,3,2,2
13965,1,1,1,2,78589,1,58.53,42,1,2,1,1
13966,1,2,1,2,60634,1,61.85,48,2,1,1,1
13967,1,2,1,2,85462,1,51.45,38,1,2,2,1
13968,0,0,0,0,28153,0,47.93,34,4,3,2,2
13969,1,2,1,2,52539,1,49.95,36,2,1,1,1
13970,0,1,0,0,60511,0,50.68,36,2,1,1,2
13971,0,1,0,0,54580,0,57.49,44,4,1,1,2
13972,1,2,0,0,108093,0,51.99,26,2,4,1,1
13973,1,1,1,2,104928,1,52.39,42,4,4,1,1
13974,1,1,0,0,52720,0,48.12,48,2,1,2,2
13975,0,2,0,0,56321,0,53.01,42,1,1,2,2
13976,1,2,0,2,81425,1,50.3,43,2,2,2,1
13977,1,1,0,1,55323,0,55.47,43,2,1,1,1
13978,1,1,1,1,51682,1,47.97,63,1,1,1,2
13979,1,0,1,1,57823,1,52.58,71,1,1,2,2
13980,1,2,3,3,138335,1,51.86,63,4,5,2,1
13981,1,1,1,2,54864,1,58.77,53,2,1,1,1
13982,0,0,0,0,128071,0,56.1,28,1,5,2,2
13983,1,1,1,2,57635,1,53.2,49,2,1,1,1
13984,0,1,0,0,111798,0,55.18,28,1,4,2,2
13985,1,2,0,0,104589,1,52.85,37,1,4,2,2
13986,1,1,0,1,104190,0,53.96,57,1,4,2,2
13987,0,1,0,0,55495,0,48.98,26,3,1,2,2
13988,1,0,0,2,81888,0,49.91,60,2,2,1,1
13989,1,3,0,0,103962,1,52.32,37,4,4,2,2
13990,1,2,1,1,54010,1,50.43,42,1,1,2,1
13991,1,1,0,2,55557,0,50.06,52,3,1,1,1
13992,1,0,1,2,35910,1,46.67,48,3,3,2,1
13993,1,1,0,0,111118,0,55.17,51,1,4,2,2
13994,1,1,1,2,32360,0,49.72,53,5,3,1,1
13995,0,1,0,0,78977,0,50.31,38,4,2,2,2
13996,1,0,0,1,28468,0,47.67,71,2,3,1,2
13997,0,3,0,0,77719,1,52.33,26,2,2,1,2
13998,1,0,2,2,33217,1,45.81,45,2,3,2,1
13999,0,0,0,0,78172,1,50.94,39,3,2,2,2
14000,1,0,1,2,81218,1,54.04,64,4,2,1,1
14001,0,2,0,0,62045,1,56.1,42,2,1,1,2
14002,0,1,0,0,76687,0,53.88,40,3,2,2,2
14003,0,1,0,0,51553,1,54.72,40,5,1,1,2
14004,0,1,0,0,52861,0,49.16,28,3,1,1,1
14005,1,1,0,0,81938,1,50.46,46,1,2,1,2
14006,1,2,0,0,134124,1,52.56,34,4,5,2,1
14007,1,1,0,0,54104,1,60.03,54,3,1,1,2
14008,0,3,0,0,87038,1,53.32,28,2,2,1,2
14009,0,1,0,0,54105,0,48.63,32,2,1,2,2
14010,0,1,0,0,35548,0,48.53,28,2,3,2,2
14011,0,3,0,0,103804,1,51.09,35,1,4,2,2
14012,1,2,1,2,112175,1,51.23,31,1,4,1,1
14013,1,1,1,2,34263,1,47.58,49,3,3,1,1
14014,1,1,1,2,82043,1,54.71,36,1,2,2,1
14015,0,0,0,0,78050,1,56.92,37,1,2,1,2
14016,0,2,0,0,78253,1,49.26,29,2,2,2,1
14017,1,1,1,2,31446,0,47.41,51,2,3,2,1
14018,1,0,0,0,82643,1,51.98,41,4,2,2,2
14019,1,2,0,0,109091,1,53.38,37,4,4,2,2
14020,0,1,0,0,52511,1,51.78,31,4,1,1,2
14021,1,2,2,2,77005,1,52.09,52,2,2,2,1
14022,1,1,1,2,57064,1,50.71,56,1,1,2,1
14023,0,0,0,0,111238,1,54.73,32,2,4,1,2
14024,0,1,0,0,60530,1,49.0,29,3,1,1,2
14025,1,2,0,0,131887,1,56.3,35,1,5,1,2
14026,1,0,1,1,32641,1,49.42,43,1,3,2,1
14027,0,2,0,0,80310,1,49.43,30,2,2,2,1
14028,1,3,2,2,133028,1,61.35,38,1,5,1,1
14029,1,2,1,1,87196,1,54.84,39,1,2,1,1
14030,0,0,0,0,79135,1,50.26,29,2,2,1,2
14031,0,1,0,0,35921,0,49.82,30,5,3,2,2
14032,0,2,0,0,86787,1,50.15,26,2,2,2,2
14033,1,1,1,2,80114,1,51.76,50,2,2,2,1
14034,0,1,0,0,56957,1,48.31,29,3,1,1,2
14035,1,2,0,0,133680,1,54.73,34,4,5,2,2
14036,0,1,0,0,33677,0,45.75,33,2,3,1,2
14037,1,1,0,1,34591,0,48.19,64,1,3,1,2
14038,0,2,0,0,138930,1,53.41,27,1,5,1,2
14039,1,3,1,2,104556,1,64.12,42,1,4,1,1
14040,1,2,2,2,52865,1,56.87,50,1,1,1,1
14041,1,1,1,1,56435,1,51.2,65,1,1,1,2
14042,0,0,0,0,85554,1,54.11,36,1,2,1,2
14043,0,1,0,0,59245,0,51.94,31,4,1,2,2
14044,1,3,0,3,84080,0,49.67,62,4,2,1,1
14045,0,0,0,0,59119,1,49.51,33,5,1,1,2
14046,1,1,0,0,53572,1,51.09,51,4,1,1,2
14047,0,1,1,1,26497,0,52.24,39,2,3,1,1
14048,1,1,1,2,32214,1,47.89,43,3,3,2,1
14049,0,2,0,0,52251,0,47.79,26,3,1,2,2
14050,0,1,0,0,61794,0,48.24,30,4,1,1,2
14051,1,0,1,2,80547,1,50.37,70,4,2,2,1
14052,1,3,0,2,133735,0,52.34,59,1,5,2,1
14053,1,3,0,1,106108,1,53.14,47,2,4,1,1
14054,0,2,0,0,83472,0,51.15,28,2,2,2,2
14055,1,0,0,0,102640,1,55.99,36,4,4,2,2
14056,1,0,1,1,80767,1,50.33,65,2,2,2,2
14057,0,1,0,0,27725,0,46.74,48,3,3,2,2
14058,1,1,2,2,33256,0,54.01,48,5,3,1,1
14059,0,1,0,0,87741,0,50.45,28,1,2,1,1
14060,1,1,0,0,56808,0,50.32,49,5,1,2,2
14061,0,1,1,2,25492,0,49.73,39,1,3,2,1
14062,1,2,0,0,136036,1,55.43,41,1,5,2,2
14063,0,1,0,0,83244,0,54.59,38,1,2,2,2
14064,0,0,0,1,33198,0,45.38,36,1,3,2,1
14065,1,2,0,1,81537,1,49.34,33,1,2,1,1
14066,1,3,1,2,108650,1,55.47,68,4,4,1,1
14067,1,1,1,2,79606,1,54.17,32,1,2,1,1
14068,1,1,1,1,30316,1,53.5,50,2,3,1,1
14069,1,1,0,2,133244,0,59.04,39,1,5,1,1
14070,1,1,1,1,83727,1,61.67,41,2,2,1,1
14071,1,1,0,1,77540,0,50.06,38,1,2,2,1
14072,1,1,0,1,57235,1,50.6,50,2,1,1,1
14073,1,1,0,2,102282,0,51.41,40,2,4,2,1
14074,1,1,1,2,54903,1,48.21,41,1,1,2,1
14075,1,1,0,0,78973,1,57.71,43,2,2,1,2
14076,0,1,0,0,86687,0,50.55,30,1,2,1,1
14077,1,2,0,0,86453,1,55.0,49,3,2,2,2
14078,1,0,2,2,30397,0,52.44,49,5,3,1,1
14079,1,1,0,2,130079,0,52.88,32,4,5,1,1
14080,0,1,0,0,52182,0,49.8,39,2,1,2,2
14081,1,3,2,2,111242,1,52.46,58,1,4,2,1
14082,1,3,0,0,127185,1,53.29,44,4,5,2,2
14083,0,2,0,0,82804,0,51.95,27,2,2,2,2
14084,1,2,1,2,59370,1,52.81,48,2,1,2,1
14085,0,1,0,0,78267,0,51.66,32,3,2,1,2
14086,1,0,0,2,77442,1,54.27,52,3,2,1,1
14087,0,1,0,0,55231,0,48.51,25,1,1,2,1
14088,1,3,0,0,108382,1,50.9,34,4,4,2,1
14089,1,0,1,1,81208,1,52.43,37,4,2,1,1
14090,0,0,0,0,34793,0,46.0,28,3,3,2,1
14091,1,0,1,2,36022,0,48.48,55,5,3,2,1
14092,1,2,0,0,82121,1,56.56,43,3,2,1,2
14093,1,2,1,1,84519,1,56.32,46,1,2,1,1
14094,1,2,1,2,86805,1,53.67,56,2,2,1,1
